ano,geocod,regiao,nivel,quartil,preco_m2
2025,11C1309,Paços de Ferreira,Concelho,1.º quartil,1051.0
2025,11C1311,Penafiel,Concelho,1.º quartil,833.0
2025,11C1804,Cinfães,Concelho,1.º quartil,242.0
2025,11C1813,Resende,Concelho,1.º quartil,254.0
2025,11D,Douro,NUTS III,1.º quartil,316.0
2025,1A01105,Cascais,Concelho,1.º quartil,3582.0
2025,1A01107,Loures,Concelho,1.º quartil,2277.0
2025,1A01109,Mafra,Concelho,1.º quartil,2210.0
2025,1A01110,Oeiras,Concelho,1.º quartil,3345.0
2025,1A01111,Sintra,Concelho,1.º quartil,2273.0
2025,1A01114,Vila Franca de Xira,Concelho,1.º quartil,2149.0
2025,1C,Alentejo,NUTS II,1.º quartil,559.0
2025,1C1,Alentejo Litoral,NUTS III,1.º quartil,1294.0
2025,1C10211,Odemira,Concelho,1.º quartil,833.0
2025,1C11501,Alcácer do Sal,Concelho,1.º quartil,1164.0
2025,1C11505,Grândola,Concelho,1.º quartil,1654.0
2025,1941816,São Pedro do Sul,Concelho,1.º quartil,403.0
2025,1941817,Sátão,Concelho,1.º quartil,309.0
2025,1941821,Tondela,Concelho,1.º quartil,361.0
2025,1941822,Vila Nova de Paiva,Concelho,1.º quartil,138.0
2025,1941823,Viseu,Concelho,1.º quartil,977.0
2025,1941824,Vouzela,Concelho,1.º quartil,276.0
2025,195,Beira Baixa,NUTS III,1.º quartil,343.0
2025,1910101,Águeda,Concelho,1.º quartil,679.0
2025,1910102,Albergaria-a-Velha,Concelho,1.º quartil,874.0
2025,1910105,Aveiro,Concelho,1.º quartil,1594.0
2025,1910108,Estarreja,Concelho,1.º quartil,835.0
2025,1910110,Ílhavo,Concelho,1.º quartil,1535.0
2025,1910112,Murtosa,Concelho,1.º quartil,816.0
2025,1910114,Oliveira do Bairro,Concelho,1.º quartil,1016.0
2025,1910115,Ovar,Concelho,1.º quartil,1164.0
2025,1910117,Sever do Vouga,Concelho,1.º quartil,333.0
2025,1910118,Vagos,Concelho,1.º quartil,1250.0
2025,192,Região de Coimbra,NUTS III,1.º quartil,706.0
2025,1920111,Mealhada,Concelho,1.º quartil,592.0
2025,1920601,Arganil,Concelho,1.º quartil,309.0
2025,1920602,Cantanhede,Concelho,1.º quartil,622.0
2025,1920603,Coimbra,Concelho,1.º quartil,1311.0
2025,1920604,Condeixa-a-Nova,Concelho,1.º quartil,982.0
2025,1920605,Figueira da Foz,Concelho,1.º quartil,1165.0
2025,1920606,Góis,Concelho,1.º quartil,351.0
2025,1920607,Lousã,Concelho,1.º quartil,801.0
2025,1920608,Mira,Concelho,1.º quartil,980.0
2025,1920609,Miranda do Corvo,Concelho,1.º quartil,341.0
2025,1920610,Montemor-o-Velho,Concelho,1.º quartil,625.0
2025,2004701,Horta,Concelho,1.º quartil,792.0
2025,2004801,Lajes das Flores,Concelho,1.º quartil,
2025,2004802,Santa Cruz das Flores,Concelho,1.º quartil,
2025,2004901,Corvo,Concelho,1.º quartil,
2025,3,Região Autónoma da Madeira,NUTS I,1.º quartil,1500.0
2025,30,Região Autónoma da Madeira,NUTS II,1.º quartil,1500.0
2025,300,Região Autónoma da Madeira,NUTS III,1.º quartil,1500.0
2025,3003101,Calheta (R.A.M.),Concelho,1.º quartil,857.0
2025,3003102,Câmara de Lobos,Concelho,1.º quartil,1686.0
2025,3003103,Funchal,Concelho,1.º quartil,2025.0
2025,3003104,Machico,Concelho,1.º quartil,1135.0
2025,3003105,Ponta do Sol,Concelho,1.º quartil,988.0
2025,3003106,Porto Moniz,Concelho,1.º quartil,777.0
2025,3003107,Ribeira Brava,Concelho,1.º quartil,822.0
2025,3003108,Santa Cruz,Concelho,1.º quartil,1789.0
2025,3003109,Santana,Concelho,1.º quartil,896.0
2025,3003110,São Vicente,Concelho,1.º quartil,641.0
2025,3003201,Porto Santo,Concelho,1.º quartil,1644.0
2025,PT,Portugal,Nacional,1.º quartil,1196.0
2025,1111601,Arcos de Valdevez,Concelho,1.º quartil,385.0
2025,1,Continente,NUTS I,1.º quartil,1200.0
2025,11,Norte,NUTS II,1.º quartil,1146.0
2025,111,Alto Minho,NUTS III,1.º quartil,819.0
2025,1111602,Caminha,Concelho,1.º quartil,1083.0
2025,1111603,Melgaço,Concelho,1.º quartil,350.0
2025,1111604,Monção,Concelho,1.º quartil,688.0
2025,1111605,Paredes de Coura,Concelho,1.º quartil,444.0
2025,1111610,Vila Nova de Cerveira,Concelho,1.º quartil,606.0
2025,112,Cávado,NUTS III,1.º quartil,1287.0
2025,1120301,Amares,Concelho,1.º quartil,899.0
2025,1120302,Barcelos,Concelho,1.º quartil,1114.0
2025,1120303,Braga,Concelho,1.º quartil,1551.0
2025,1120306,Esposende,Concelho,1.º quartil,1509.0
2025,1120310,Terras de Bouro,Concelho,1.º quartil,571.0
2025,1120313,Vila Verde,Concelho,1.º quartil,958.0
2025,119,Ave,NUTS III,1.º quartil,1080.0
2025,1190304,Cabeceiras de Basto,Concelho,1.º quartil,491.0
2025,1190307,Fafe,Concelho,1.º quartil,823.0
2025,1111606,Ponte da Barca,Concelho,1.º quartil,580.0
2025,1920611,Oliveira do Hospital,Concelho,1.º quartil,333.0
2025,1920612,Pampilhosa da Serra,Concelho,1.º quartil,196.0
2025,1920613,Penacova,Concelho,1.º quartil,310.0
2025,1920614,Penela,Concelho,1.º quartil,381.0
2025,1920615,Soure,Concelho,1.º quartil,480.0
2025,1920616,Tábua,Concelho,1.º quartil,282.0
2025,1920617,Vila Nova de Poiares,Concelho,1.º quartil,500.0
2025,1921808,Mortágua,Concelho,1.º quartil,356.0
2025,193,Região de Leiria,NUTS III,1.º quartil,822.0
2025,1931002,Alvaiázere,Concelho,1.º quartil,390.0
2025,1931003,Ansião,Concelho,1.º quartil,317.0
2025,1931004,Batalha,Concelho,1.º quartil,721.0
2025,1931010,Marinha Grande,Concelho,1.º quartil,1117.0
2025,1931007,Castanheira de Pêra,Concelho,1.º quartil,353.0
2025,1931008,Figueiró dos Vinhos,Concelho,1.º quartil,279.0
2025,1931009,Leiria,Concelho,1.º quartil,1239.0
2025,1931013,Pedrógão Grande,Concelho,1.º quartil,315.0
2025,1931015,Pombal,Concelho,1.º quartil,662.0
2025,1931016,Porto de Mós,Concelho,1.º quartil,673.0
2025,194,Viseu Dão Lafões,NUTS III,1.º quartil,457.0
2025,1940901,Aguiar da Beira,Concelho,1.º quartil,185.0
2025,1941802,Carregal do Sal,Concelho,1.º quartil,336.0
2025,1941803,Castro Daire,Concelho,1.º quartil,369.0
2025,1941806,Mangualde,Concelho,1.º quartil,314.0
2025,1941809,Nelas,Concelho,1.º quartil,422.0
2025,1941810,Oliveira de Frades,Concelho,1.º quartil,500.0
2025,1941811,Penalva do Castelo,Concelho,1.º quartil,202.0
2025,1941814,Santa Comba Dão,Concelho,1.º quartil,359.0
2025,1A01115,Amadora,Concelho,1.º quartil,2487.0
2025,1A01116,Odivelas,Concelho,1.º quartil,2778.0
2025,1B,Península de Setúbal,NUTS II,1.º quartil,2083.0
2025,1B0,Península de Setúbal,NUTS III,1.º quartil,2083.0
2025,1B01502,Alcochete,Concelho,1.º quartil,2162.0
2025,1B01503,Almada,Concelho,1.º quartil,2563.0
2025,1B01504,Barreiro,Concelho,1.º quartil,2038.0
2025,1B01506,Moita,Concelho,1.º quartil,1774.0
2025,1B01507,Montijo,Concelho,1.º quartil,1999.0
2025,1B01508,Palmela,Concelho,1.º quartil,1859.0
2025,1B01510,Seixal,Concelho,1.º quartil,2218.0
2025,1B01511,Sesimbra,Concelho,1.º quartil,2253.0
2025,1B01512,Setúbal,Concelho,1.º quartil,1995.0
2025,1C40710,Redondo,Concelho,1.º quartil,566.0
2025,1C40711,Reguengos de Monsaraz,Concelho,1.º quartil,732.0
2025,1C40712,Vendas Novas,Concelho,1.º quartil,1169.0
2025,1C40713,Viana do Alentejo,Concelho,1.º quartil,597.0
2025,1C40714,Vila Viçosa,Concelho,1.º quartil,535.0
2025,1D,Oeste e Vale do Tejo,NUTS II,1.º quartil,936.0
2025,1D1,Oeste,NUTS III,1.º quartil,1263.0
2025,1D11001,Alcobaça,Concelho,1.º quartil,1089.0
2025,1D11005,Bombarral,Concelho,1.º quartil,917.0
2025,1D11006,Caldas da Rainha,Concelho,1.º quartil,1380.0
2025,1D11011,Nazaré,Concelho,1.º quartil,1744.0
2025,1D11012,Óbidos,Concelho,1.º quartil,1467.0
2025,1D11014,Peniche,Concelho,1.º quartil,1593.0
2025,1D11101,Alenquer,Concelho,1.º quartil,1032.0
2025,1C31212,Nisa,Concelho,1.º quartil,279.0
2025,1C31213,Ponte de Sor,Concelho,1.º quartil,500.0
2025,1C31214,Portalegre,Concelho,1.º quartil,609.0
2025,1C40702,Arraiolos,Concelho,1.º quartil,725.0
2025,1C31215,Sousel,Concelho,1.º quartil,386.0
2025,1C4,Alentejo Central,NUTS III,1.º quartil,678.0
2025,1C40701,Alandroal,Concelho,1.º quartil,473.0
2025,1C40703,Borba,Concelho,1.º quartil,446.0
2025,1C40704,Estremoz,Concelho,1.º quartil,507.0
2025,1C40705,Évora,Concelho,1.º quartil,1434.0
2025,1C40706,Montemor-o-Novo,Concelho,1.º quartil,880.0
2025,1C40707,Mora,Concelho,1.º quartil,528.0
2025,1C11509,Santiago do Cacém,Concelho,1.º quartil,1294.0
2025,1C11513,Sines,Concelho,1.º quartil,1905.0
2025,1C2,Baixo Alentejo,NUTS III,1.º quartil,486.0
2025,1C20201,Aljustrel,Concelho,1.º quartil,541.0
2025,1C20202,Almodôvar,Concelho,1.º quartil,503.0
2025,1C20203,Alvito,Concelho,1.º quartil,568.0
2025,1C20204,Barrancos,Concelho,1.º quartil,309.0
2025,1C20205,Beja,Concelho,1.º quartil,777.0
2025,1C20206,Castro Verde,Concelho,1.º quartil,500.0
2025,1C20207,Cuba,Concelho,1.º quartil,356.0
2025,1C20208,Ferreira do Alentejo,Concelho,1.º quartil,473.0
2025,1C20209,Mértola,Concelho,1.º quartil,289.0
2025,1C20210,Moura,Concelho,1.º quartil,369.0
2025,1C20212,Ourique,Concelho,1.º quartil,529.0
2025,1C20213,Serpa,Concelho,1.º quartil,434.0
2025,1C20214,Vidigueira,Concelho,1.º quartil,357.0
2025,1C3,Alto Alentejo,NUTS III,1.º quartil,380.0
2025,1C31201,Alter do Chão,Concelho,1.º quartil,273.0
2025,1C31202,Arronches,Concelho,1.º quartil,289.0
2025,1C31203,Avis,Concelho,1.º quartil,538.0
2025,1C31204,Campo Maior,Concelho,1.º quartil,300.0
2025,1C31205,Castelo de Vide,Concelho,1.º quartil,444.0
2025,1C31209,Gavião,Concelho,1.º quartil,230.0
2025,1C31206,Crato,Concelho,1.º quartil,204.0
2025,1C31207,Elvas,Concelho,1.º quartil,524.0
2025,1C31208,Fronteira,Concelho,1.º quartil,343.0
2025,1C31210,Marvão,Concelho,1.º quartil,330.0
2025,1C31211,Monforte,Concelho,1.º quartil,283.0
2025,1C40708,Mourão,Concelho,1.º quartil,367.0
2025,1C40709,Portel,Concelho,1.º quartil,509.0
2025,1D11102,Arruda dos Vinhos,Concelho,1.º quartil,1131.0
2025,1D11104,Cadaval,Concelho,1.º quartil,805.0
2025,1D11108,Lourinhã,Concelho,1.º quartil,1412.0
2025,1D11112,Sobral de Monte Agraço,Concelho,1.º quartil,1089.0
2025,1D11113,Torres Vedras,Concelho,1.º quartil,1388.0
2025,1D2,Médio Tejo,NUTS III,1.º quartil,623.0
2025,1D21401,Abrantes,Concelho,1.º quartil,435.0
2025,1D21402,Alcanena,Concelho,1.º quartil,498.0
2025,1D21408,Constância,Concelho,1.º quartil,486.0
2025,1D21410,Entroncamento,Concelho,1.º quartil,1293.0
2025,1D21411,Ferreira do Zêzere,Concelho,1.º quartil,478.0
2025,1D21413,Mação,Concelho,1.º quartil,147.0
2025,1D21417,Sardoal,Concelho,1.º quartil,250.0
2025,1D21418,Tomar,Concelho,1.º quartil,667.0
2025,1D21419,Torres Novas,Concelho,1.º quartil,548.0
2025,1D21420,Vila Nova da Barquinha,Concelho,1.º quartil,864.0
2025,1D21421,Ourém,Concelho,1.º quartil,856.0
2025,1D31103,Azambuja,Concelho,1.º quartil,813.0
2025,1D31403,Almeirim,Concelho,1.º quartil,1150.0
2025,1D31404,Alpiarça,Concelho,1.º quartil,862.0
2025,1D31405,Benavente,Concelho,1.º quartil,1580.0
2025,1D31406,Cartaxo,Concelho,1.º quartil,1048.0
2025,1D31407,Chamusca,Concelho,1.º quartil,442.0
2025,1D31409,Coruche,Concelho,1.º quartil,845.0
2025,1D31412,Golegã,Concelho,1.º quartil,586.0
2025,1D31416,Santarém,Concelho,1.º quartil,713.0
2025,1D31414,Rio Maior,Concelho,1.º quartil,795.0
2025,1D3,Lezíria do Tejo,NUTS III,1.º quartil,921.0
2025,1D31415,Salvaterra de Magos,Concelho,1.º quartil,1170.0
2025,2,Região Autónoma dos Açores,NUTS I,1.º quartil,865.0
2025,20,Região Autónoma dos Açores,NUTS II,1.º quartil,865.0
2025,200,Região Autónoma dos Açores,NUTS III,1.º quartil,865.0
2025,2004101,Vila do Porto,Concelho,1.º quartil,983.0
2025,2004201,Lagoa (R.A.A.),Concelho,1.º quartil,1202.0
2025,2004202,Nordeste,Concelho,1.º quartil,732.0
2025,2004203,Ponta Delgada,Concelho,1.º quartil,1350.0
2025,2004204,Povoação,Concelho,1.º quartil,833.0
2025,1111607,Ponte de Lima,Concelho,1.º quartil,724.0
2025,11D1815,São João da Pesqueira,Concelho,1.º quartil,179.0
2025,1111608,Valença,Concelho,1.º quartil,628.0
2025,1111609,Viana do Castelo,Concelho,1.º quartil,1368.0
2025,1190308,Guimarães,Concelho,1.º quartil,1160.0
2025,11D1818,Sernancelhe,Concelho,1.º quartil,111.0
2025,11D1819,Tabuaço,Concelho,1.º quartil,333.0
2025,11D1820,Tarouca,Concelho,1.º quartil,399.0
2025,11E,Terras de Trás-os-Montes,NUTS III,1.º quartil,385.0
2025,11E0401,Alfândega da Fé,Concelho,1.º quartil,258.0
2025,11E0402,Bragança,Concelho,1.º quartil,759.0
2025,11E0405,Macedo de Cavaleiros,Concelho,1.º quartil,410.0
2025,11E0406,Miranda do Douro,Concelho,1.º quartil,250.0
2025,11E0407,Mirandela,Concelho,1.º quartil,435.0
2025,11E0408,Mogadouro,Concelho,1.º quartil,161.0
2025,11E0410,Vila Flor,Concelho,1.º quartil,270.0
2025,11E0411,Vimioso,Concelho,1.º quartil,194.0
2025,11E0412,Vinhais,Concelho,1.º quartil,163.0
2025,15,Algarve,NUTS II,1.º quartil,2375.0
2025,150,Algarve,NUTS III,1.º quartil,2375.0
2025,1500801,Albufeira,Concelho,1.º quartil,2694.0
2025,1500802,Alcoutim,Concelho,1.º quartil,528.0
2025,1500803,Aljezur,Concelho,1.º quartil,2573.0
2025,1500804,Castro Marim,Concelho,1.º quartil,1352.0
2025,1500805,Faro,Concelho,1.º quartil,2279.0
2025,1500806,Lagoa,Concelho,1.º quartil,2421.0
2025,1500807,Lagos,Concelho,1.º quartil,3017.0
2025,1500808,Loulé,Concelho,1.º quartil,2894.0
2025,1500809,Monchique,Concelho,1.º quartil,921.0
2025,1500810,Olhão,Concelho,1.º quartil,2100.0
2025,1500811,Portimão,Concelho,1.º quartil,2344.0
2025,1500812,São Brás de Alportel,Concelho,1.º quartil,1733.0
2025,1500813,Silves,Concelho,1.º quartil,1920.0
2025,1500814,Tavira,Concelho,1.º quartil,2579.0
2025,1500815,Vila do Bispo,Concelho,1.º quartil,2497.0
2025,1500816,Vila Real de Santo António,Concelho,1.º quartil,2303.0
2025,19,Centro,NUTS II,1.º quartil,603.0
2025,1910103,Anadia,Concelho,1.º quartil,465.0
2025,191,Região de Aveiro,NUTS III,1.º quartil,1013.0
2025,2004205,Ribeira Grande,Concelho,1.º quartil,952.0
2025,2004206,Vila Franca do Campo,Concelho,1.º quartil,1000.0
2025,2004301,Angra do Heroísmo,Concelho,1.º quartil,763.0
2025,2004302,Vila da Praia da Vitória,Concelho,1.º quartil,831.0
2025,2004401,Santa Cruz da Graciosa,Concelho,1.º quartil,251.0
2025,2004501,Calheta (R.A.A.),Concelho,1.º quartil,338.0
2025,2004502,Velas,Concelho,1.º quartil,523.0
2025,2004601,Lajes do Pico,Concelho,1.º quartil,726.0
2025,2004602,Madalena,Concelho,1.º quartil,571.0
2025,2004603,São Roque do Pico,Concelho,1.º quartil,833.0
2025,11D0914,Vila Nova de Foz Côa,Concelho,1.º quartil,200.0
2025,11D1704,Mesão Frio,Concelho,1.º quartil,200.0
2025,11D1707,Murça,Concelho,1.º quartil,315.0
2025,11D1701,Alijó,Concelho,1.º quartil,240.0
2025,11D1708,Peso da Régua,Concelho,1.º quartil,417.0
2025,11D1710,Sabrosa,Concelho,1.º quartil,404.0
2025,11B1706,Montalegre,Concelho,1.º quartil,288.0
2025,11B1709,Ribeira de Pena,Concelho,1.º quartil,153.0
2025,11B1712,Valpaços,Concelho,1.º quartil,282.0
2025,11B1713,Vila Pouca de Aguiar,Concelho,1.º quartil,325.0
2025,11C,Tâmega e Sousa,NUTS III,1.º quartil,641.0
2025,11C0106,Castelo de Paiva,Concelho,1.º quartil,462.0
2025,11C0305,Celorico de Basto,Concelho,1.º quartil,379.0
2025,11A0104,Arouca,Concelho,1.º quartil,639.0
2025,11A0113,Oliveira de Azeméis,Concelho,1.º quartil,889.0
2025,11A0116,São João da Madeira,Concelho,1.º quartil,1355.0
2025,11A0119,Vale de Cambra,Concelho,1.º quartil,727.0
2025,11A1304,Gondomar,Concelho,1.º quartil,1716.0
2025,11A1306,Maia,Concelho,1.º quartil,2000.0
2025,11A1308,Matosinhos,Concelho,1.º quartil,2288.0
2025,11A1310,Paredes,Concelho,1.º quartil,1070.0
2025,11A1312,Porto,Concelho,1.º quartil,2447.0
2025,11A1313,Póvoa de Varzim,Concelho,1.º quartil,1741.0
2025,11A1314,Santo Tirso,Concelho,1.º quartil,1095.0
2025,11A1315,Valongo,Concelho,1.º quartil,1675.0
2025,11A1316,Vila do Conde,Concelho,1.º quartil,1650.0
2025,11A1317,Vila Nova de Gaia,Concelho,1.º quartil,1927.0
2025,11A1318,Trofa,Concelho,1.º quartil,1319.0
2025,11B,Alto Tâmega e Barroso,NUTS III,1.º quartil,436.0
2025,11B1702,Boticas,Concelho,1.º quartil,353.0
2025,11B1703,Chaves,Concelho,1.º quartil,723.0
2025,1950502,Castelo Branco,Concelho,2.º quartil,966.0
2025,1950505,Idanha-a-Nova,Concelho,2.º quartil,412.0
2025,1950506,Oleiros,Concelho,2.º quartil,487.0
2025,1950507,Penamacor,Concelho,2.º quartil,408.0
2025,1950508,Proença-a-Nova,Concelho,2.º quartil,569.0
2025,1950509,Sertã,Concelho,2.º quartil,852.0
2025,1950510,Vila de Rei,Concelho,2.º quartil,609.0
2025,1950511,Vila Velha de Ródão,Concelho,2.º quartil,446.0
2025,196,Beiras e Serra da Estrela,NUTS III,2.º quartil,690.0
2025,1960501,Belmonte,Concelho,2.º quartil,619.0
2025,1960503,Covilhã,Concelho,2.º quartil,1114.0
2025,1960504,Fundão,Concelho,2.º quartil,774.0
2025,1190311,Vieira do Minho,Concelho,2.º quartil,1070.0
2025,1960902,Almeida,Concelho,2.º quartil,321.0
2025,1960903,Celorico da Beira,Concelho,2.º quartil,494.0
2025,1190309,Póvoa de Lanhoso,Concelho,2.º quartil,1308.0
2025,1190312,Vila Nova de Famalicão,Concelho,2.º quartil,1747.0
2025,1190314,Vizela,Concelho,2.º quartil,1423.0
2025,1191705,Mondim de Basto,Concelho,2.º quartil,852.0
2025,11A,Área Metropolitana do Porto,NUTS III,2.º quartil,2305.0
2025,11A0107,Espinho,Concelho,2.º quartil,2703.0
2025,11A0109,Santa Maria da Feira,Concelho,2.º quartil,1636.0
2025,11D0403,Carrazeda de Ansiães,Concelho,2.º quartil,308.0
2025,11D0404,Freixo de Espada à Cinta,Concelho,2.º quartil,271.0
2025,11D0409,Torre de Moncorvo,Concelho,2.º quartil,338.0
2025,11D1711,Santa Marta de Penaguião,Concelho,2.º quartil,544.0
2025,11D1714,Vila Real,Concelho,2.º quartil,1519.0
2025,11D1801,Armamar,Concelho,2.º quartil,471.0
2025,11D1805,Lamego,Concelho,2.º quartil,914.0
2025,11D1807,Moimenta da Beira,Concelho,2.º quartil,588.0
2025,11D1812,Penedono,Concelho,2.º quartil,318.0
2025,1960904,Figueira de Castelo Rodrigo,Concelho,2.º quartil,263.0
2025,1960905,Fornos de Algodres,Concelho,2.º quartil,464.0
2025,1960906,Gouveia,Concelho,2.º quartil,500.0
2025,1960907,Guarda,Concelho,2.º quartil,950.0
2025,1960908,Manteigas,Concelho,2.º quartil,397.0
2025,1960909,Mêda,Concelho,2.º quartil,411.0
2025,1960910,Pinhel,Concelho,2.º quartil,476.0
2025,1960911,Sabugal,Concelho,2.º quartil,402.0
2025,1960912,Seia,Concelho,2.º quartil,699.0
2025,1960913,Trancoso,Concelho,2.º quartil,469.0
2025,1A01106,Lisboa,Concelho,2.º quartil,4875.0
2025,1A,Grande Lisboa,NUTS II,2.º quartil,3439.0
2025,1A0,Grande Lisboa,NUTS III,2.º quartil,3439.0
2025,11C1305,Lousada,Concelho,2.º quartil,1294.0
2025,11C1301,Amarante,Concelho,2.º quartil,1176.0
2025,11C1302,Baião,Concelho,2.º quartil,778.0
2025,11C1303,Felgueiras,Concelho,2.º quartil,1094.0
2025,11C1307,Marco de Canaveses,Concelho,2.º quartil,1271.0
2025,11C1309,Paços de Ferreira,Concelho,2.º quartil,1461.0
2025,11C1311,Penafiel,Concelho,2.º quartil,1422.0
2025,11C1804,Cinfães,Concelho,2.º quartil,500.0
2025,11C1813,Resende,Concelho,2.º quartil,647.0
2025,11D,Douro,NUTS III,2.º quartil,769.0
2025,1A01105,Cascais,Concelho,2.º quartil,4550.0
2025,1A01107,Loures,Concelho,2.º quartil,3057.0
2025,1A01109,Mafra,Concelho,2.º quartil,2860.0
2025,1A01110,Oeiras,Concelho,2.º quartil,4187.0
2025,1A01111,Sintra,Concelho,2.º quartil,2733.0
2025,1A01114,Vila Franca de Xira,Concelho,2.º quartil,2605.0
2025,1C,Alentejo,NUTS II,2.º quartil,1031.0
2025,1C1,Alentejo Litoral,NUTS III,2.º quartil,2018.0
2025,1C10211,Odemira,Concelho,2.º quartil,1708.0
2025,1C11501,Alcácer do Sal,Concelho,2.º quartil,1796.0
2025,1C11505,Grândola,Concelho,2.º quartil,2426.0
2025,1941816,São Pedro do Sul,Concelho,2.º quartil,909.0
2025,1941817,Sátão,Concelho,2.º quartil,703.0
2025,1941821,Tondela,Concelho,2.º quartil,771.0
2025,1941822,Vila Nova de Paiva,Concelho,2.º quartil,374.0
2025,1941823,Viseu,Concelho,2.º quartil,1553.0
2025,1941824,Vouzela,Concelho,2.º quartil,680.0
2025,195,Beira Baixa,NUTS III,2.º quartil,741.0
2025,1910101,Águeda,Concelho,2.º quartil,1250.0
2025,1910102,Albergaria-a-Velha,Concelho,2.º quartil,1322.0
2025,1910105,Aveiro,Concelho,2.º quartil,2343.0
2025,1910108,Estarreja,Concelho,2.º quartil,1296.0
2025,1910110,Ílhavo,Concelho,2.º quartil,2188.0
2025,1910112,Murtosa,Concelho,2.º quartil,1355.0
2025,1910114,Oliveira do Bairro,Concelho,2.º quartil,1337.0
2025,1910115,Ovar,Concelho,2.º quartil,1713.0
2025,1910117,Sever do Vouga,Concelho,2.º quartil,769.0
2025,1910118,Vagos,Concelho,2.º quartil,1684.0
2025,192,Região de Coimbra,NUTS III,2.º quartil,1372.0
2025,1920111,Mealhada,Concelho,2.º quartil,1133.0
2025,1920601,Arganil,Concelho,2.º quartil,680.0
2025,1920602,Cantanhede,Concelho,2.º quartil,1108.0
2025,1920603,Coimbra,Concelho,2.º quartil,2095.0
2025,1920604,Condeixa-a-Nova,Concelho,2.º quartil,1524.0
2025,1920605,Figueira da Foz,Concelho,2.º quartil,1718.0
2025,1920606,Góis,Concelho,2.º quartil,614.0
2025,1920607,Lousã,Concelho,2.º quartil,1333.0
2025,1920608,Mira,Concelho,2.º quartil,1472.0
2025,1920609,Miranda do Corvo,Concelho,2.º quartil,887.0
2025,1920610,Montemor-o-Velho,Concelho,2.º quartil,1109.0
2025,2004701,Horta,Concelho,2.º quartil,1252.0
2025,2004801,Lajes das Flores,Concelho,2.º quartil,
2025,2004802,Santa Cruz das Flores,Concelho,2.º quartil,
2025,2004901,Corvo,Concelho,2.º quartil,
2025,3,Região Autónoma da Madeira,NUTS I,2.º quartil,2500.0
2025,30,Região Autónoma da Madeira,NUTS II,2.º quartil,2500.0
2025,300,Região Autónoma da Madeira,NUTS III,2.º quartil,2500.0
2025,3003101,Calheta (R.A.M.),Concelho,2.º quartil,1637.0
2025,3003102,Câmara de Lobos,Concelho,2.º quartil,2484.0
2025,3003103,Funchal,Concelho,2.º quartil,3100.0
2025,3003104,Machico,Concelho,2.º quartil,1904.0
2025,3003105,Ponta do Sol,Concelho,2.º quartil,1797.0
2025,3003106,Porto Moniz,Concelho,2.º quartil,1412.0
2025,3003107,Ribeira Brava,Concelho,2.º quartil,1589.0
2025,3003108,Santa Cruz,Concelho,2.º quartil,2500.0
2025,3003109,Santana,Concelho,2.º quartil,1333.0
2025,3003110,São Vicente,Concelho,2.º quartil,1289.0
2025,3003201,Porto Santo,Concelho,2.º quartil,2409.0
2025,PT,Portugal,Nacional,2.º quartil,2076.0
2025,1111601,Arcos de Valdevez,Concelho,2.º quartil,943.0
2025,1,Continente,NUTS I,2.º quartil,2083.0
2025,11,Norte,NUTS II,2.º quartil,1825.0
2025,111,Alto Minho,NUTS III,2.º quartil,1401.0
2025,1111602,Caminha,Concelho,2.º quartil,1606.0
2025,1111603,Melgaço,Concelho,2.º quartil,710.0
2025,1111604,Monção,Concelho,2.º quartil,1200.0
2025,1111605,Paredes de Coura,Concelho,2.º quartil,842.0
2025,1111610,Vila Nova de Cerveira,Concelho,2.º quartil,1037.0
2025,112,Cávado,NUTS III,2.º quartil,1805.0
2025,1120301,Amares,Concelho,2.º quartil,1392.0
2025,1120302,Barcelos,Concelho,2.º quartil,1571.0
2025,1120303,Braga,Concelho,2.º quartil,1996.0
2025,1120306,Esposende,Concelho,2.º quartil,2118.0
2025,1120310,Terras de Bouro,Concelho,2.º quartil,1042.0
2025,1120313,Vila Verde,Concelho,2.º quartil,1456.0
2025,119,Ave,NUTS III,2.º quartil,1548.0
2025,1190304,Cabeceiras de Basto,Concelho,2.º quartil,880.0
2025,1190307,Fafe,Concelho,2.º quartil,1263.0
2025,1111606,Ponte da Barca,Concelho,2.º quartil,1173.0
2025,1920611,Oliveira do Hospital,Concelho,2.º quartil,729.0
2025,1920612,Pampilhosa da Serra,Concelho,2.º quartil,324.0
2025,1920613,Penacova,Concelho,2.º quartil,594.0
2025,1920614,Penela,Concelho,2.º quartil,759.0
2025,1920615,Soure,Concelho,2.º quartil,852.0
2025,1920616,Tábua,Concelho,2.º quartil,751.0
2025,1920617,Vila Nova de Poiares,Concelho,2.º quartil,945.0
2025,1921808,Mortágua,Concelho,2.º quartil,736.0
2025,193,Região de Leiria,NUTS III,2.º quartil,1414.0
2025,1931002,Alvaiázere,Concelho,2.º quartil,644.0
2025,1931003,Ansião,Concelho,2.º quartil,701.0
2025,1931004,Batalha,Concelho,2.º quartil,1366.0
2025,1931010,Marinha Grande,Concelho,2.º quartil,1435.0
2025,1931007,Castanheira de Pêra,Concelho,2.º quartil,659.0
2025,1931008,Figueiró dos Vinhos,Concelho,2.º quartil,639.0
2025,1931009,Leiria,Concelho,2.º quartil,1814.0
2025,1931013,Pedrógão Grande,Concelho,2.º quartil,616.0
2025,1931015,Pombal,Concelho,2.º quartil,1136.0
