ano,geocod,regiao,nivel,quartil,renda_m2
2023,11D1807,Moimenta da Beira,Concelho,3.º quartil,4.08
2023,1931002,Alvaiázere,Concelho,3.º quartil,4.08
2023,1C20205,Beja,Concelho,1.º quartil,4.08
2023,11,Norte,NUTS II,1.º quartil,4.09
2023,195,Beira Baixa,NUTS III,2.º quartil,4.09
2023,1960907,Guarda,Concelho,2.º quartil,4.11
2023,1C31207,Elvas,Concelho,2.º quartil,4.11
2023,1D11108,Lourinhã,Concelho,1.º quartil,4.16
2023,1120301,Amares,Concelho,2.º quartil,4.17
2023,1910115,Ovar,Concelho,1.º quartil,4.17
2023,1C20210,Moura,Concelho,2.º quartil,4.17
2023,1D11014,Peniche,Concelho,1.º quartil,4.17
2023,191,Região de Aveiro,NUTS III,1.º quartil,4.18
2023,1931016,Porto de Mós,Concelho,2.º quartil,4.18
2023,2004701,Horta,Concelho,2.º quartil,4.18
2023,1C31213,Ponte de Sor,Concelho,2.º quartil,4.19
2023,11A1318,Trofa,Concelho,1.º quartil,4.21
2023,11C1303,Felgueiras,Concelho,3.º quartil,4.21
2023,1920609,Miranda do Corvo,Concelho,2.º quartil,4.22
2023,1931008,Figueiró dos Vinhos,Concelho,3.º quartil,4.23
2023,1960911,Sabugal,Concelho,3.º quartil,4.24
2023,1920614,Penela,Concelho,2.º quartil,4.26
2023,1960902,Almeida,Concelho,3.º quartil,4.26
2023,11C1311,Penafiel,Concelho,2.º quartil,4.28
2023,1D11011,Nazaré,Concelho,1.º quartil,4.28
2023,1D21420,Vila Nova da Barquinha,Concelho,2.º quartil,4.28
2023,11C0305,Celorico de Basto,Concelho,3.º quartil,4.29
2023,1920111,Mealhada,Concelho,2.º quartil,4.29
2023,1D21401,Abrantes,Concelho,2.º quartil,4.29
2023,1921808,Mortágua,Concelho,3.º quartil,4.3
2023,1950502,Castelo Branco,Concelho,2.º quartil,4.31
2023,1D21411,Ferreira do Zêzere,Concelho,2.º quartil,4.32
2023,1941802,Carregal do Sal,Concelho,3.º quartil,4.33
2023,1D1,Oeste,NUTS III,1.º quartil,4.34
2023,1D31407,Chamusca,Concelho,3.º quartil,4.34
2023,11B1703,Chaves,Concelho,2.º quartil,4.36
2023,2004203,Ponta Delgada,Concelho,1.º quartil,4.36
2023,11A0116,São João da Madeira,Concelho,1.º quartil,4.37
2023,1C20202,Almodôvar,Concelho,2.º quartil,4.37
2023,1111605,Paredes de Coura,Concelho,3.º quartil,4.38
2023,11E0406,Miranda do Douro,Concelho,3.º quartil,4.39
2023,1C1,Alentejo Litoral,NUTS III,1.º quartil,4.39
2023,11A1314,Santo Tirso,Concelho,2.º quartil,4.41
2023,1111608,Valença,Concelho,2.º quartil,4.42
2023,11C1813,Resende,Concelho,3.º quartil,4.42
2023,1920602,Cantanhede,Concelho,2.º quartil,4.42
2023,1C11505,Grândola,Concelho,1.º quartil,4.42
2023,11A0113,Oliveira de Azeméis,Concelho,2.º quartil,4.44
2023,1500803,Aljezur,Concelho,1.º quartil,4.44
2023,1920610,Montemor-o-Velho,Concelho,2.º quartil,4.44
2023,1941809,Nelas,Concelho,3.º quartil,4.44
2023,1D21410,Entroncamento,Concelho,1.º quartil,4.44
2023,1C31202,Arronches,Concelho,3.º quartil,4.46
2023,1920617,Vila Nova de Poiares,Concelho,3.º quartil,4.48
2023,1190307,Fafe,Concelho,3.º quartil,4.49
2023,11E0407,Mirandela,Concelho,3.º quartil,4.49
2023,11C1804,Cinfães,Concelho,3.º quartil,4.5
2023,1D11104,Cadaval,Concelho,2.º quartil,4.5
2023,1D31404,Alpiarça,Concelho,3.º quartil,4.5
2023,1111606,Ponte da Barca,Concelho,3.º quartil,4.51
2023,1931009,Leiria,Concelho,1.º quartil,4.52
2023,2004602,Madalena,Concelho,2.º quartil,4.52
2023,3003107,Ribeira Brava,Concelho,1.º quartil,4.52
2023,11A1316,Vila do Conde,Concelho,1.º quartil,4.55
2023,11D1701,Alijó,Concelho,3.º quartil,4.55
2023,1D11005,Bombarral,Concelho,2.º quartil,4.55
2023,1190304,Cabeceiras de Basto,Concelho,3.º quartil,4.56
2023,1941803,Castro Daire,Concelho,3.º quartil,4.56
2023,1D31409,Coruche,Concelho,2.º quartil,4.58
2023,1920616,Tábua,Concelho,3.º quartil,4.59
2023,112,Cávado,NUTS III,1.º quartil,4.6
2023,1120313,Vila Verde,Concelho,2.º quartil,4.6
2023,2004205,Ribeira Grande,Concelho,2.º quartil,4.6
2023,1941821,Tondela,Concelho,2.º quartil,4.61
2023,11A0104,Arouca,Concelho,2.º quartil,4.62
2023,11C1305,Lousada,Concelho,3.º quartil,4.62
2023,1960912,Seia,Concelho,3.º quartil,4.62
2023,1120306,Esposende,Concelho,1.º quartil,4.63
2023,11B1713,Vila Pouca de Aguiar,Concelho,3.º quartil,4.63
2023,11C0106,Castelo de Paiva,Concelho,3.º quartil,4.63
2023,1C40705,Évora,Concelho,1.º quartil,4.63
2023,1C11501,Alcácer do Sal,Concelho,1.º quartil,4.64
2023,2004301,Angra do Heroísmo,Concelho,2.º quartil,4.64
2023,11D1805,Lamego,Concelho,3.º quartil,4.65
2023,1500809,Monchique,Concelho,2.º quartil,4.65
2023,1941824,Vouzela,Concelho,3.º quartil,4.65
2023,1C40712,Vendas Novas,Concelho,2.º quartil,4.65
2023,1C40710,Redondo,Concelho,3.º quartil,4.66
2023,1D31103,Azambuja,Concelho,1.º quartil,4.66
2023,1D31405,Benavente,Concelho,1.º quartil,4.68
2023,119,Ave,NUTS III,2.º quartil,4.69
2023,11E,Terras de Trás-os-Montes,NUTS III,3.º quartil,4.69
2023,1931015,Pombal,Concelho,2.º quartil,4.69
2023,1C40714,Vila Viçosa,Concelho,3.º quartil,4.69
2023,1D31414,Rio Maior,Concelho,2.º quartil,4.69
2023,1C11509,Santiago do Cacém,Concelho,1.º quartil,4.7
2023,1C20208,Ferreira do Alentejo,Concelho,3.º quartil,4.7
2023,1C2,Baixo Alentejo,NUTS III,2.º quartil,4.71
2023,1960503,Covilhã,Concelho,2.º quartil,4.72
2023,1C,Alentejo,NUTS II,2.º quartil,4.72
2023,1D11101,Alenquer,Concelho,1.º quartil,4.72
2023,3003201,Porto Santo,Concelho,1.º quartil,4.72
2023,1D11006,Caldas da Rainha,Concelho,1.º quartil,4.73
2023,PT,Portugal,Nacional,1.º quartil,4.73
2023,1,Continente,NUTS I,1.º quartil,4.74
2023,1941814,Santa Comba Dão,Concelho,3.º quartil,4.75
2023,1920605,Figueira da Foz,Concelho,1.º quartil,4.76
2023,194,Viseu Dão Lafões,NUTS III,2.º quartil,4.76
2023,1C40706,Montemor-o-Novo,Concelho,2.º quartil,4.77
2023,11A1310,Paredes,Concelho,2.º quartil,4.78
2023,1111604,Monção,Concelho,2.º quartil,4.79
2023,1111609,Viana do Castelo,Concelho,1.º quartil,4.79
2023,1C40702,Arraiolos,Concelho,2.º quartil,4.8
2023,1D31415,Salvaterra de Magos,Concelho,2.º quartil,4.82
2023,1910117,Sever do Vouga,Concelho,3.º quartil,4.83
2023,1D21419,Torres Novas,Concelho,2.º quartil,4.85
2023,1960504,Fundão,Concelho,3.º quartil,4.86
2023,1941806,Mangualde,Concelho,3.º quartil,4.87
2023,1D11102,Arruda dos Vinhos,Concelho,1.º quartil,4.87
2023,2004502,Velas,Concelho,2.º quartil,4.88
2023,1910110,Ílhavo,Concelho,1.º quartil,4.9
2023,1950509,Sertã,Concelho,3.º quartil,4.9
2023,1500810,Olhão,Concelho,1.º quartil,4.91
2023,1920604,Condeixa-a-Nova,Concelho,2.º quartil,4.93
2023,1D21402,Alcanena,Concelho,3.º quartil,4.93
2023,1111602,Caminha,Concelho,2.º quartil,4.94
2023,1D2,Médio Tejo,NUTS III,2.º quartil,4.94
2023,1910103,Anadia,Concelho,2.º quartil,4.96
2023,1910114,Oliveira do Bairro,Concelho,2.º quartil,4.96
2023,1920613,Penacova,Concelho,3.º quartil,4.96
2023,1C4,Alentejo Central,NUTS III,2.º quartil,4.97
2023,1111607,Ponte de Lima,Concelho,2.º quartil,4.98
2023,1111610,Vila Nova de Cerveira,Concelho,3.º quartil,5
2023,1190309,Póvoa de Lanhoso,Concelho,3.º quartil,5
2023,11C,Tâmega e Sousa,NUTS III,3.º quartil,5
2023,11C1301,Amarante,Concelho,3.º quartil,5
2023,11C1307,Marco de Canaveses,Concelho,3.º quartil,5
2023,1910108,Estarreja,Concelho,2.º quartil,5
2023,1920607,Lousã,Concelho,3.º quartil,5
2023,1931010,Marinha Grande,Concelho,2.º quartil,5
2023,1941816,São Pedro do Sul,Concelho,2.º quartil,5
2023,1950511,Vila Velha de Ródão,Concelho,3.º quartil,5
2023,1D31406,Cartaxo,Concelho,2.º quartil,5
2023,2004201,Lagoa (R.A.A.),Concelho,2.º quartil,5
2023,1910112,Murtosa,Concelho,2.º quartil,5.02
2023,1D11113,Torres Vedras,Concelho,1.º quartil,5.02
2023,1931003,Ansião,Concelho,3.º quartil,5.04
2023,1D31412,Golegã,Concelho,3.º quartil,5.04
2023,1111601,Arcos de Valdevez,Concelho,3.º quartil,5.06
2023,1190308,Guimarães,Concelho,2.º quartil,5.06
2023,11A0109,Santa Maria da Feira,Concelho,2.º quartil,5.06
2023,11D1708,Peso da Régua,Concelho,3.º quartil,5.06
2023,11D1714,Vila Real,Concelho,2.º quartil,5.06
2023,1C20210,Moura,Concelho,3.º quartil,5.07
2023,1920614,Penela,Concelho,3.º quartil,5.08
2023,1D21411,Ferreira do Zêzere,Concelho,3.º quartil,5.08
2023,1910101,Águeda,Concelho,2.º quartil,5.09
2023,1910102,Albergaria-a-Velha,Concelho,2.º quartil,5.09
2023,1190312,Vila Nova de Famalicão,Concelho,2.º quartil,5.1
2023,11A1304,Gondomar,Concelho,1.º quartil,5.1
2023,11A1313,Póvoa de Varzim,Concelho,1.º quartil,5.1
2023,1C20201,Aljustrel,Concelho,2.º quartil,5.11
2023,1C3,Alto Alentejo,NUTS III,3.º quartil,5.11
2023,1120302,Barcelos,Concelho,2.º quartil,5.14
2023,1920601,Arganil,Concelho,3.º quartil,5.14
2023,1500813,Silves,Concelho,1.º quartil,5.15
2023,2,Região Autónoma dos Açores,NUTS I,2.º quartil,5.15
2023,20,Região Autónoma dos Açores,NUTS II,2.º quartil,5.15
2023,200,Região Autónoma dos Açores,NUTS III,2.º quartil,5.15
2023,1950508,Proença-a-Nova,Concelho,3.º quartil,5.16
2023,11A0119,Vale de Cambra,Concelho,2.º quartil,5.17
2023,1C40711,Reguengos de Monsaraz,Concelho,3.º quartil,5.17
2023,1111603,Melgaço,Concelho,3.º quartil,5.19
2023,1C20213,Serpa,Concelho,2.º quartil,5.2
2023,1C40704,Estremoz,Concelho,3.º quartil,5.21
2023,11C1309,Paços de Ferreira,Concelho,3.º quartil,5.22
2023,1D31403,Almeirim,Concelho,2.º quartil,5.23
2023,19,Centro,NUTS II,2.º quartil,5.26
2023,1D3,Lezíria do Tejo,NUTS III,2.º quartil,5.26
2023,1C31214,Portalegre,Concelho,3.º quartil,5.28
2023,1931004,Batalha,Concelho,2.º quartil,5.31
2023,1941810,Oliveira de Frades,Concelho,3.º quartil,5.33
2023,111,Alto Minho,NUTS III,2.º quartil,5.35
2023,11B,Alto Tâmega e Barroso,NUTS III,3.º quartil,5.35
2023,1120303,Braga,Concelho,1.º quartil,5.36
2023,1190311,Vieira do Minho,Concelho,3.º quartil,5.38
2023,196,Beiras e Serra da Estrela,NUTS III,3.º quartil,5.38
2023,1960907,Guarda,Concelho,3.º quartil,5.38
2023,3003101,Calheta (R.A.M.),Concelho,2.º quartil,5.38
2023,11A1315,Valongo,Concelho,1.º quartil,5.4
2023,1910118,Vagos,Concelho,2.º quartil,5.42
2023,1920603,Coimbra,Concelho,1.º quartil,5.42
2023,1920609,Miranda do Corvo,Concelho,3.º quartil,5.43
2023,1C20206,Castro Verde,Concelho,2.º quartil,5.43
2023,1920111,Mealhada,Concelho,3.º quartil,5.45
2023,11A0116,São João da Madeira,Concelho,2.º quartil,5.46
2023,1941823,Viseu,Concelho,2.º quartil,5.46
2023,195,Beira Baixa,NUTS III,3.º quartil,5.46
2023,11A,Área Metropolitana do Porto,NUTS III,1.º quartil,5.47
2023,1500815,Vila do Bispo,Concelho,1.º quartil,5.47
2023,1500804,Castro Marim,Concelho,1.º quartil,5.49
2023,1D11001,Alcobaça,Concelho,2.º quartil,5.49
2023,1D11104,Cadaval,Concelho,3.º quartil,5.49
2023,1920615,Soure,Concelho,3.º quartil,5.5
2023,1D21421,Ourém,Concelho,2.º quartil,5.5
2023,193,Região de Leiria,NUTS III,2.º quartil,5.53
2023,1B01508,Palmela,Concelho,1.º quartil,5.53
2023,1920608,Mira,Concelho,3.º quartil,5.54
2023,1D21418,Tomar,Concelho,2.º quartil,5.55
2023,11A0107,Espinho,Concelho,1.º quartil,5.56
2023,11D,Douro,NUTS III,3.º quartil,5.56
2023,11E0402,Bragança,Concelho,3.º quartil,5.56
2023,1500806,Lagoa,Concelho,1.º quartil,5.56
2023,1D21401,Abrantes,Concelho,3.º quartil,5.56
2023,1D21410,Entroncamento,Concelho,2.º quartil,5.56
2023,1B01511,Sesimbra,Concelho,1.º quartil,5.58
2023,1D,Oeste e Vale do Tejo,NUTS II,2.º quartil,5.59
2023,1500805,Faro,Concelho,1.º quartil,5.62
2023,1C20205,Beja,Concelho,2.º quartil,5.63
2023,3003201,Porto Santo,Concelho,2.º quartil,5.63
2023,11A1318,Trofa,Concelho,2.º quartil,5.67
2023,1941821,Tondela,Concelho,3.º quartil,5.67
2023,1910105,Aveiro,Concelho,1.º quartil,5.68
2023,1920602,Cantanhede,Concelho,3.º quartil,5.68
2023,1C10211,Odemira,Concelho,2.º quartil,5.68
2023,1C31207,Elvas,Concelho,3.º quartil,5.7
2023,11B1703,Chaves,Concelho,3.º quartil,5.71
2023,1910115,Ovar,Concelho,2.º quartil,5.71
2023,1950502,Castelo Branco,Concelho,3.º quartil,5.72
2023,1C31213,Ponte de Sor,Concelho,3.º quartil,5.73
2023,11A1306,Maia,Concelho,1.º quartil,5.74
2023,1D31416,Santarém,Concelho,2.º quartil,5.75
2023,1500816,Vila Real de Santo António,Concelho,1.º quartil,5.76
2023,1190314,Vizela,Concelho,3.º quartil,5.77
2023,1D11108,Lourinhã,Concelho,2.º quartil,5.78
2023,2004302,Vila da Praia da Vitória,Concelho,2.º quartil,5.8
2023,11A0113,Oliveira de Azeméis,Concelho,3.º quartil,5.82
2023,1500809,Monchique,Concelho,3.º quartil,5.83
2023,1931016,Porto de Mós,Concelho,3.º quartil,5.83
2023,1D11112,Sobral de Monte Agraço,Concelho,2.º quartil,5.83
2023,1D31405,Benavente,Concelho,2.º quartil,5.83
2023,2004205,Ribeira Grande,Concelho,3.º quartil,5.84
2023,2004602,Madalena,Concelho,3.º quartil,5.89
2023,15,Algarve,NUTS II,1.º quartil,5.92
2023,150,Algarve,NUTS III,1.º quartil,5.92
2023,1931015,Pombal,Concelho,3.º quartil,5.95
2023,1B01506,Moita,Concelho,1.º quartil,5.95
2023,2004502,Velas,Concelho,3.º quartil,5.95
2023,3003102,Câmara de Lobos,Concelho,2.º quartil,5.95
2023,1120301,Amares,Concelho,3.º quartil,5.96
2023,1120313,Vila Verde,Concelho,3.º quartil,5.98
2023,192,Região de Coimbra,NUTS III,2.º quartil,5.98
2023,1D31409,Coruche,Concelho,3.º quartil,5.99
2023,11C1311,Penafiel,Concelho,3.º quartil,6
2023,1D11014,Peniche,Concelho,2.º quartil,6
2023,1920610,Montemor-o-Velho,Concelho,3.º quartil,6.05
2023,1B01502,Alcochete,Concelho,1.º quartil,6.05
2023,1D31414,Rio Maior,Concelho,3.º quartil,6.06
2023,3,Região Autónoma da Madeira,NUTS I,1.º quartil,6.07
2023,30,Região Autónoma da Madeira,NUTS II,1.º quartil,6.07
2023,300,Região Autónoma da Madeira,NUTS III,1.º quartil,6.07
2023,191,Região de Aveiro,NUTS III,2.º quartil,6.11
2023,1D31415,Salvaterra de Magos,Concelho,3.º quartil,6.11
2023,1D31406,Cartaxo,Concelho,3.º quartil,6.13
2023,1D21420,Vila Nova da Barquinha,Concelho,3.º quartil,6.14
2023,11A0104,Arouca,Concelho,3.º quartil,6.18
2023,1500812,São Brás de Alportel,Concelho,2.º quartil,6.18
2023,3003107,Ribeira Brava,Concelho,2.º quartil,6.2
2023,1D31103,Azambuja,Concelho,2.º quartil,6.21
2023,11A1314,Santo Tirso,Concelho,3.º quartil,6.25
2023,1C20202,Almodôvar,Concelho,3.º quartil,6.25
2023,1D1,Oeste,NUTS III,2.º quartil,6.25
2023,1D11012,Óbidos,Concelho,2.º quartil,6.25
2023,2004301,Angra do Heroísmo,Concelho,3.º quartil,6.26
2023,11A1317,Vila Nova de Gaia,Concelho,1.º quartil,6.28
2023,1920604,Condeixa-a-Nova,Concelho,3.º quartil,6.28
2023,1111609,Viana do Castelo,Concelho,2.º quartil,6.29
2023,1500807,Lagos,Concelho,1.º quartil,6.29
2023,1D11005,Bombarral,Concelho,3.º quartil,6.29
2023,1D21419,Torres Novas,Concelho,3.º quartil,6.29
2023,1B01507,Montijo,Concelho,1.º quartil,6.31
2023,3003108,Santa Cruz,Concelho,1.º quartil,6.31
2023,1910114,Oliveira do Bairro,Concelho,3.º quartil,6.37
2023,1C2,Baixo Alentejo,NUTS III,3.º quartil,6.37
2023,11A1310,Paredes,Concelho,3.º quartil,6.38
2023,1941816,São Pedro do Sul,Concelho,3.º quartil,6.38
2023,11A0109,Santa Maria da Feira,Concelho,3.º quartil,6.39
2023,1920605,Figueira da Foz,Concelho,2.º quartil,6.39
2023,1931009,Leiria,Concelho,2.º quartil,6.4
2023,1910101,Águeda,Concelho,3.º quartil,6.41
2023,1A01109,Mafra,Concelho,1.º quartil,6.41
2023,194,Viseu Dão Lafões,NUTS III,3.º quartil,6.42
2023,2004203,Ponta Delgada,Concelho,2.º quartil,6.42
2023,1500801,Albufeira,Concelho,1.º quartil,6.44
2023,1D11101,Alenquer,Concelho,2.º quartil,6.44
2023,1111602,Caminha,Concelho,3.º quartil,6.45
2023,1111607,Ponte de Lima,Concelho,3.º quartil,6.45
2023,11A0119,Vale de Cambra,Concelho,3.º quartil,6.45
2023,2004701,Horta,Concelho,3.º quartil,6.45
2023,1931010,Marinha Grande,Concelho,3.º quartil,6.47
2023,1D2,Médio Tejo,NUTS III,3.º quartil,6.47
2023,11,Norte,NUTS II,2.º quartil,6.48
2023,1111608,Valença,Concelho,3.º quartil,6.49
2023,1910102,Albergaria-a-Velha,Concelho,3.º quartil,6.5
2023,1D11102,Arruda dos Vinhos,Concelho,2.º quartil,6.51
2023,1500811,Portimão,Concelho,1.º quartil,6.52
2023,1D11006,Caldas da Rainha,Concelho,2.º quartil,6.54
2023,1500814,Tavira,Concelho,1.º quartil,6.55
2023,1910112,Murtosa,Concelho,3.º quartil,6.55
2023,1C40712,Vendas Novas,Concelho,3.º quartil,6.55
2023,1D31403,Almeirim,Concelho,3.º quartil,6.55
2023,1B01512,Setúbal,Concelho,1.º quartil,6.57
2023,1500808,Loulé,Concelho,1.º quartil,6.58
2023,1B,Península de Setúbal,NUTS II,1.º quartil,6.58
2023,1B0,Península de Setúbal,NUTS III,1.º quartil,6.58
2023,112,Cávado,NUTS III,2.º quartil,6.59
2023,11A0116,São João da Madeira,Concelho,3.º quartil,6.59
2023,1500803,Aljezur,Concelho,2.º quartil,6.61
2023,1120306,Esposende,Concelho,2.º quartil,6.64
2023,3003104,Machico,Concelho,2.º quartil,6.64
2023,1960503,Covilhã,Concelho,3.º quartil,6.65
2023,119,Ave,NUTS III,3.º quartil,6.67
2023,11A1316,Vila do Conde,Concelho,2.º quartil,6.67
2023,1C40706,Montemor-o-Novo,Concelho,3.º quartil,6.67
2023,1D21410,Entroncamento,Concelho,3.º quartil,6.7
2023,1C11513,Sines,Concelho,1.º quartil,6.76
2023,1C20201,Aljustrel,Concelho,3.º quartil,6.78
2023,1A01114,Vila Franca de Xira,Concelho,1.º quartil,6.79
2023,1B01504,Barreiro,Concelho,1.º quartil,6.82
2023,1B01510,Seixal,Concelho,1.º quartil,6.82
2023,1C1,Alentejo Litoral,NUTS III,2.º quartil,6.82
2023,1C11509,Santiago do Cacém,Concelho,2.º quartil,6.82
2023,2004201,Lagoa (R.A.A.),Concelho,3.º quartil,6.84
2023,1190312,Vila Nova de Famalicão,Concelho,3.º quartil,6.88
2023,1910108,Estarreja,Concelho,3.º quartil,6.88
2023,11D1714,Vila Real,Concelho,3.º quartil,6.91
2023,1A01111,Sintra,Concelho,1.º quartil,6.92
2023,11A1313,Póvoa de Varzim,Concelho,2.º quartil,6.93
2023,1D11113,Torres Vedras,Concelho,2.º quartil,6.93
2023,1910103,Anadia,Concelho,3.º quartil,6.94
2023,1500810,Olhão,Concelho,2.º quartil,6.95
2023,1D3,Lezíria do Tejo,NUTS III,3.º quartil,6.95
2023,1D21418,Tomar,Concelho,3.º quartil,6.97
2023,1D21421,Ourém,Concelho,3.º quartil,6.98
2023,11A1315,Valongo,Concelho,2.º quartil,6.99
2023,1120302,Barcelos,Concelho,3.º quartil,7
2023,11A1304,Gondomar,Concelho,2.º quartil,7
2023,1D11112,Sobral de Monte Agraço,Concelho,3.º quartil,7
2023,1A01107,Loures,Concelho,1.º quartil,7.03
2023,1910110,Ílhavo,Concelho,2.º quartil,7.04
2023,1C20205,Beja,Concelho,3.º quartil,7.04
2023,1910118,Vagos,Concelho,3.º quartil,7.07
2023,1931004,Batalha,Concelho,3.º quartil,7.08
2023,1C20213,Serpa,Concelho,3.º quartil,7.1
2023,1C,Alentejo,NUTS II,3.º quartil,7.12
2023,1111604,Monção,Concelho,3.º quartil,7.14
2023,1941823,Viseu,Concelho,3.º quartil,7.14
2023,1C11505,Grândola,Concelho,2.º quartil,7.15
2023,111,Alto Minho,NUTS III,3.º quartil,7.18
2023,1D11011,Nazaré,Concelho,2.º quartil,7.18
2023,2,Região Autónoma dos Açores,NUTS I,3.º quartil,7.21
2023,20,Região Autónoma dos Açores,NUTS II,3.º quartil,7.21
2023,200,Região Autónoma dos Açores,NUTS III,3.º quartil,7.21
2023,1120303,Braga,Concelho,2.º quartil,7.22
2023,1C11501,Alcácer do Sal,Concelho,2.º quartil,7.3
2023,1C40705,Évora,Concelho,2.º quartil,7.3
2023,1A01116,Odivelas,Concelho,1.º quartil,7.32
2023,11A1308,Matosinhos,Concelho,1.º quartil,7.35
2023,1190308,Guimarães,Concelho,3.º quartil,7.39
2023,3003103,Funchal,Concelho,1.º quartil,7.42
2023,1D11001,Alcobaça,Concelho,3.º quartil,7.44
2023,1D31416,Santarém,Concelho,3.º quartil,7.44
2023,1B01508,Palmela,Concelho,2.º quartil,7.46
2023,1D,Oeste e Vale do Tejo,NUTS II,3.º quartil,7.5
2023,1C40702,Arraiolos,Concelho,3.º quartil,7.53
2023,1500813,Silves,Concelho,2.º quartil,7.54
2023,1500806,Lagoa,Concelho,2.º quartil,7.55
2023,19,Centro,NUTS II,3.º quartil,7.58
2023,1C4,Alentejo Central,NUTS III,3.º quartil,7.59
2023,1910115,Ovar,Concelho,3.º quartil,7.6
2023,11A1318,Trofa,Concelho,3.º quartil,7.62
2023,1500815,Vila do Bispo,Concelho,2.º quartil,7.62
2023,193,Região de Leiria,NUTS III,3.º quartil,7.62
2023,1C20206,Castro Verde,Concelho,3.º quartil,7.62
2023,PT,Portugal,Nacional,2.º quartil,7.62
2023,1,Continente,NUTS I,2.º quartil,7.64
2023,11A0107,Espinho,Concelho,2.º quartil,7.65
2023,1920603,Coimbra,Concelho,2.º quartil,7.65
2023,1B01511,Sesimbra,Concelho,2.º quartil,7.66
2023,1500812,São Brás de Alportel,Concelho,3.º quartil,7.73
2023,1D11102,Arruda dos Vinhos,Concelho,3.º quartil,7.73
2023,1D31405,Benavente,Concelho,3.º quartil,7.74
2023,1B01503,Almada,Concelho,1.º quartil,7.77
2023,1111609,Viana do Castelo,Concelho,3.º quartil,7.78
2023,11A1306,Maia,Concelho,2.º quartil,7.78
2023,1D11108,Lourinhã,Concelho,3.º quartil,7.87
2023,1B01506,Moita,Concelho,2.º quartil,7.89
2023,1500805,Faro,Concelho,2.º quartil,8.02
2023,1D31103,Azambuja,Concelho,3.º quartil,8.05
2023,1B01502,Alcochete,Concelho,2.º quartil,8.06
2023,3003108,Santa Cruz,Concelho,2.º quartil,8.07
2023,1A01115,Amadora,Concelho,1.º quartil,8.08
2023,3003107,Ribeira Brava,Concelho,3.º quartil,8.09
2023,1D11014,Peniche,Concelho,3.º quartil,8.13
2023,1910105,Aveiro,Concelho,2.º quartil,8.16
2023,2004302,Vila da Praia da Vitória,Concelho,3.º quartil,8.18
2023,11A,Área Metropolitana do Porto,NUTS III,2.º quartil,8.21
2023,1C10211,Odemira,Concelho,3.º quartil,8.21
2023,1D1,Oeste,NUTS III,3.º quartil,8.28
2023,2004203,Ponta Delgada,Concelho,3.º quartil,8.31
2023,1920605,Figueira da Foz,Concelho,3.º quartil,8.33
2023,1D11101,Alenquer,Concelho,3.º quartil,8.33
2023,3003201,Porto Santo,Concelho,3.º quartil,8.35
2023,1B01507,Montijo,Concelho,2.º quartil,8.37
2023,11A1315,Valongo,Concelho,3.º quartil,8.42
2023,1D11006,Caldas da Rainha,Concelho,3.º quartil,8.42
2023,1120306,Esposende,Concelho,3.º quartil,8.44
